百视通8M,#genre#
求索纪录,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=QSJLHD_7000
求索科学,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=qiusuokexueHD_7000
求索动物,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=QSDWHD_7000
求索生活,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=QSSHHD_7000
魅力足球,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=meiliyinyueHD_7000
劲爆体育,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=jinbaotiyuHD_7000
广东珠江,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=gdzhujiangHD_7500
广东体育,hhttp://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=1413
广东经济科教,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=GDjingjikejiaoHD_7000
广东新闻,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=gdnews_1500
广东公共,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=gdpublic_1500
大湾区卫视,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=gdnanfang_1500
广东影视,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=gdyingshi_1500
嘉佳卡通,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=gdjiajiacartoon_1500
广东少儿,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=gdshaoer_1500
汕头综合,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=shantouyitaogaoqing_4500
汕头经济生活,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=shantouertaogaoqing_4500
汕头文旅体育,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=2508_4500
潮州综合,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=3131
潮州民生,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=3132
中山综合,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=3665
中山公共,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=3663
中山教育,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=3664
鹤山综合,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=3709
梅州1,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=meizhou1HD_4500
梅州2,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=meizhou2HD_4500
增城电视台,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=2079
东莞新闻综合,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=2121
东莞生活资讯,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=2122
佛山综合,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=foshanzongheHD_4500
佛山公共,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=foshangonggongHD_4500
佛山影视,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=foshanyingshiHD_4500
南海综合,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=nanhaiHD_4500
顺德综合,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=shundeHD_4500
斗门融媒,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=2207
惠州1,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=2314
惠州2,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=2316
博罗综合,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=2305
广州综合,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=guangzhou_1500
广州新闻,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=gznews_1500
广州法治,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=gzeconomic_1500
广州竞赛,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=gzcompetition_1500
广州影视,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=gzfilms_1500
湛江综合,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=zhanjiangzonghe_1500
湛江公共,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=zhanjianggonggong_1500
韶关新闻综合,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=shaoguanzonghe_1500
韶关绿色生活,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=shaoguangonggong_1500
始兴综合,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=2641
江门综合,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=3712_1500
江门侨乡生活,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=jiangmenyitao_1500
新会综合,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=xinhui_1500
佛冈,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=2405
怀集综合,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=2805
云浮综合,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=yunfuyitao_1500
云浮文旅,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=yunfuertao_1500
珠海1,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=zhuhaiyitao_1500
珠海2,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=zhuhaiertao_1500
河源综合,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=heyuanyitao_1500
河源公共,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=heyuanertao_1500
肇庆综合,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=zhaoqingyitao_1500
肇庆生活服务,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=zhaoqingertao_1500
揭阳综合,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=jieyangyitao_1500
揭阳生活,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=jieyangertao_1500
清远新闻综合,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=qingyuanzonghe_1500
清远文旅生活,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=qingyuangongong_1500
汕尾新闻综合,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=shanweiyitao_1500
汕尾文化生活,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=shanweiertao_1500
广州共享课堂一年级,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=2061_1500
广州共享课堂二年级,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=2062_1500
广州共享课堂三年级,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=2063_1500
广州共享课堂四年级,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=2064_1500
广州共享课堂五年级,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=2065_1500
广州共享课堂六年级,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=2066_1500
广州共享课堂初一,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=2067_1500
广州共享课堂初二,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=2068_1500
广州共享课堂初三,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=2069_1500
广州共享课堂高一,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=2070_1500
广州共享课堂高二,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=freeuser&ptoken=8S6lHDnZOXb8fZ91xEBYwg%3D%3D&pserialnumber=004bfc8f56cd2797&cid=1332&id=2071_1500
珠江宽屏,#genre#
广东综艺4K,http://119.34.189.109:55555/udp/225.1.101.44:7523
广州4K,http://119.34.189.109:55555/udp/225.1.101.202:7523
香港明珠HD,http://119.34.189.109:55555/udp/225.1.101.139:7523
翡翠HD,http://119.34.189.109:55555/udp/225.1.101.45:7523
翡翠2HD,http://119.34.189.109:55555/udp/225.1.101.41:7523
凤凰中文HD,http://119.34.189.109:55555/udp/225.1.101.31:7523
CCTV1HD,http://119.34.189.109:55555/udp/225.1.101.138:11111
CCTV2HD,http://119.34.189.109:55555/udp/225.1.101.26:7523
CCTV3HD,http://119.34.189.109:55555/udp/225.1.101.121:7523
CCTV4HD,http://119.34.189.109:55555/udp/225.1.101.52:7523
CCTV5HD,http://119.34.189.109:55555/udp/225.1.101.187:7523
CCTV5+HD,http://119.34.189.109:55555/udp/225.1.101.124:7523
CCTV6HD,http://119.34.189.109:55555/udp/225.1.101.94:7523
CCTV7HD,http://119.34.189.109:55555/udp/225.1.101.27:7523
CCTV8HD,http://119.34.189.109:55555/udp/225.1.101.98:7523
CCTV9HD,http://119.34.189.109:55555/udp/225.1.101.28:7523
CCTV10HD,http://119.34.189.109:55555/udp/225.1.101.30:7523
CCTV11HD,http://119.34.189.109:55555/udp/225.1.101.100:7523
CCTV12HD,http://119.34.189.109:55555/udp/225.1.101.33:7523
CCTV13HD,http://119.34.189.109:55555/udp/225.1.101.125:7523
CCTV14HD,http://119.34.189.109:55555/udp/225.1.101.34:7523
CCTV15HD,http://119.34.189.109:55555/udp/225.1.101.160:7523
CCTV16HD,http://119.34.189.109:55555/udp/225.1.101.133:7523
CCTV16-4K,http://119.34.189.109:55555/udp/225.1.101.130:7523
CCTV17HD,http://119.34.189.109:55555/udp/225.1.101.161:7523
CCTV-4K,http://119.34.189.109:55555/udp/225.1.101.109:7523
CETV1 HD,http://119.34.189.109:55555/udp/225.1.101.84:7523
CETV4 HD,http://119.34.189.109:55555/udp/225.1.101.170:7523
CGTN HD,http://119.34.189.109:55555/udp/225.1.101.3:7523
CGTN阿语HD,http://119.34.189.109:55555/udp/225.1.101.148:7523
CGTN俄语HD,http://119.34.189.109:55555/udp/225.1.101.67:7523
CGTN法语HD,http://119.34.189.109:55555/udp/225.1.101.165:7523
CGTN西语HD,http://119.34.189.109:55555/udp/225.1.101.93:7523
湖南卫视HD,http://119.34.189.109:55555/udp/225.1.101.199:7523
浙江卫视HD,http://119.34.189.109:55555/udp/225.1.101.154:7523
北京卫视HD,http://119.34.189.109:55555/udp/225.1.101.150:7523
江苏卫视HD,http://119.34.189.109:55555/udp/225.1.101.153:7523
天津卫视HD,http://119.34.189.109:55555/udp/225.1.101.136:7523
江西卫视HD,http://119.34.189.109:55555/udp/225.1.101.118:7523
安徽卫视HD,http://119.34.189.109:55555/udp/225.1.101.57:7523
东方卫视HD,http://119.34.189.109:55555/udp/225.1.101.145:7523
东南卫视HD,http://119.34.189.109:55555/udp/225.1.101.89:7523
广东卫视HD,http://119.34.189.109:55555/udp/225.1.101.151:7523
深圳卫视HD,http://119.34.189.109:55555/udp/225.1.101.144:7523
辽宁卫视HD,http://119.34.189.109:55555/udp/225.1.101.146:7523
重庆卫视HD,http://119.34.189.109:55555/udp/225.1.101.105:7523
四川卫视HD,http://119.34.189.109:55555/udp/225.1.101.29:7523
贵州卫视HD,http://119.34.189.109:55555/udp/225.1.101.58:7523
海南卫视HD,http://119.34.189.109:55555/udp/225.1.101.4:7523
河北卫视HD,http://119.34.189.109:55555/udp/225.1.101.127:7523
河南卫视HD,http://119.34.189.109:55555/udp/225.1.101.91:7523
河南卫视HD,http://119.34.189.109:55555/udp/225.1.101.200:7523
黑龙江卫视HD,http://119.34.189.109:55555/udp/225.1.101.61:7523
湖北卫视HD,http://119.34.189.109:55555/udp/225.1.101.112:7523
吉林卫视HD,http://119.34.189.109:55555/udp/225.1.101.155:7523
青海卫视HD,http://119.34.189.109:55555/udp/225.1.101.20:7523
三沙卫视HD,http://119.34.189.109:55555/udp/225.1.101.173:7523
山东卫视HD,http://119.34.189.109:55555/udp/225.1.101.185:7523
云南卫视HD,http://119.34.189.109:55555/udp/225.1.101.204:7523
甘肃卫视HD,http://119.34.189.109:55555/udp/225.1.101.24:7523
广西卫视HD,http://119.34.189.109:55555/udp/225.1.101.21:7523
澳亚卫视[785*576],http://119.34.189.109:55555/udp/225.1.101.25:7523
星空卫视[785*576],http://119.34.189.109:55555/udp/225.1.101.32:7523
大湾区卫视[785*576],http://119.34.189.109:55555/udp/225.1.101.62:7523
内蒙古卫视[768*576],http://119.34.189.109:55555/udp/225.1.101.186:7523
宁夏卫视[785*576],http://119.34.189.109:55555/udp/225.1.101.169:7523
青海卫视[768*576],http://119.34.189.109:55555/udp/225.1.101.99:7523
山西卫视[785*576],http://119.34.189.109:55555/udp/225.1.101.19:7523
西藏卫视[785*576],http://119.34.189.109:55555/udp/225.1.101.16:7523
新疆卫视[785*576],http://119.34.189.109:55555/udp/225.1.101.15:7523
兵团卫视[785*576],http://119.34.189.109:55555/udp/225.1.101.107:7523
新视觉HD,http://119.34.189.109:55555/udp/225.1.101.162:7523
劲爆体育HD,http://119.34.189.109:55555/udp/225.1.101.114:7523
广东体育HD,http://119.34.189.109:55555/udp/225.1.101.102:7523
魅力足球HD,http://119.34.189.109:55555/udp/225.1.101.120:7523
CHC动作电影HD,http://119.34.189.109:55555/udp/225.1.101.189:7523
CHC高清电影HD,http://119.34.189.109:55555/udp/225.1.101.140:7523
CHC家庭影院HD,http://119.34.189.109:55555/udp/225.1.101.192:7523
北京纪实科教HD,http://119.34.189.109:55555/udp/225.1.101.182:7523
茶频道HD,http://119.34.189.109:55555/udp/225.1.101.59:7523
东方财经HD,http://119.34.189.109:55555/udp/225.1.101.92:7523
动漫秀场HD,http://119.34.189.109:55555/udp/225.1.101.116:7523
都市剧场HD,http://119.34.189.109:55555/udp/225.1.101.123:7523
法治天地HD,http://119.34.189.109:55555/udp/225.1.101.176:7523
湖南快乐购HD,http://119.34.189.109:55555/udp/225.1.101.70:7523
欢笑剧场HD,http://119.34.189.109:55555/udp/225.1.101.113:7523
金色学堂HD,http://119.34.189.109:55555/udp/225.1.101.137:7523
金鹰卡通HD,http://119.34.189.109:55555/udp/225.1.101.108:7523
快乐垂钓HD,http://119.34.189.109:55555/udp/225.1.101.54:7523
乐游HD,http://119.34.189.109:55555/udp/225.1.101.111:7523
生活时尚HD,http://119.34.189.109:55555/udp/225.1.101.122:7523
央广购物HD,http://119.34.189.109:55555/udp/225.1.101.17:7523
游戏风云HD,http://119.34.189.109:55555/udp/225.1.101.117:7523
中华美食HD,http://119.34.189.109:55555/udp/225.1.101.48:7523
广东珠江HD,http://119.34.189.109:55555/udp/225.1.101.106:7523
广东经济HD,http://119.34.189.109:55555/udp/225.1.101.211:7523
广东南方购物HD,http://119.34.189.109:55555/udp/225.1.101.201:7523
广州法治HD,http://119.34.189.109:55555/udp/225.1.101.203:7523
广州竞赛HD,http://119.34.189.109:55555/udp/225.1.101.1:7523
广州新闻HD,http://119.34.189.109:55555/udp/225.1.101.159:7523
广州影视HD,http://119.34.189.109:55555/udp/225.1.101.5:7523
广州综合HD,http://119.34.189.109:55555/udp/225.1.101.158:7523
广铁电视HD,http://119.34.189.109:55555/udp/225.1.101.156:7523
广铁电视01HD,http://119.34.189.109:55555/udp/225.1.101.147:7523
广东少儿[768*576],http://119.34.189.109:55555/udp/225.1.101.66:7523
广东公共,http://119.34.189.109:55555/udp/225.1.101.49:7523
白云新闻[768*576],http://119.34.189.109:55555/udp/225.1.101.97:7523
佛山公共[768*576],http://119.34.189.109:55555/udp/225.1.101.131:7523
中国天气广东[768*576],http://119.34.189.109:55555/udp/225.1.101.14:7523
湖北广电,#genre#
CCTV-1,http://angtv.cc/test/hrtn.php?id=cctv1hd_3000
CCTV-2,http://angtv.cc/test/hrtn.php?id=cctv2hd_3000
CCTV-3,http://angtv.cc/test/hrtn.php?id=cctv3hd_3000
CCTV-4,http://angtv.cc/test/hrtn.php?id=cctv4_1000
CCTV-5,http://angtv.cc/test/hrtn.php?id=cctv5hd_3000
CCTV-5+,http://angtv.cc/test/hrtn.php?id=cctv5jhd_3000
CCTV-6,http://angtv.cc/test/hrtn.php?id=cctv6hd_3000
CCTV-7,http://angtv.cc/test/hrtn.php?id=cctv7hd_3000
CCTV-8,http://angtv.cc/test/hrtn.php?id=cctv8hd_3000
CCTV-9,http://angtv.cc/test/hrtn.php?id=cctv9hd_3000
CCTV-10,http://angtv.cc/test/hrtn.php?id=cctv10hd_3000
CCTV-11,http://angtv.cc/test/hrtn.php?id=cctv11_1000
CCTV-12,http://angtv.cc/test/hrtn.php?id=cctv12hd_3000
CCTV-13,http://angtv.cc/test/hrtn.php?id=cctv13_1000
CCTV-14,http://angtv.cc/test/hrtn.php?id=cctv17hd_3000
CCTV-15,http://angtv.cc/test/hrtn.php?id=cctv14_1000
CCTV-16,http://angtv.cc/test/hrtn.php?id=cctv16hd_3000
CCTV-17,http://angtv.cc/test/hrtn.php?id=cctv14hd_3000
CGTN,http://angtv.cc/test/hrtn.php?id=cctvnews_1000
北京卫视,http://angtv.cc/test/hrtn.php?id=bjwshd_3000
东方卫视,http://angtv.cc/test/hrtn.php?id=dfwshd_3000
浙江卫视,http://angtv.cc/test/hrtn.php?id=zjwshd_3000
江苏卫视,http://angtv.cc/test/hrtn.php?id=jswshd_3000
湖南卫视,http://angtv.cc/test/hrtn.php?id=hnwshd_3000
深圳卫视,http://angtv.cc/test/hrtn.php?id=szwshd_3000
天津卫视,http://angtv.cc/test/hrtn.php?id=tjwshd_3000
广东卫视,http://angtv.cc/test/hrtn.php?id=gdwshd_3000
黑龙江卫视,http://angtv.cc/test/hrtn.php?id=hljwshd_3000
安徽卫视,http://angtv.cc/test/hrtn.php?id=ahwshd_3000
辽宁卫视,http://angtv.cc/test/hrtn.php?id=lnwshd_3000
四川卫视,http://angtv.cc/test/hrtn.php?id=scwshd_3000
重庆卫视,http://angtv.cc/test/hrtn.php?id=cqwshd_3000
贵州卫视,http://angtv.cc/test/hrtn.php?id=gzwshd_3000
江西卫视,http://angtv.cc/test/hrtn.php?id=jxwshd_3000
东南卫视,http://angtv.cc/test/hrtn.php?id=dnwshd_3000
湖北卫视,http://angtv.cc/test/hrtn.php?id=hbwshd_3000
河南卫视,http://angtv.cc/test/hrtn.php?id=henwshd_3000
山东卫视,http://angtv.cc/test/hrtn.php?id=sdwdhd_3000
海南卫视,http://angtv.cc/test/hrtn.php?id=hainwshd_3000
广西卫视,http://angtv.cc/test/hrtn.php?id=gxwshd_3000
